epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,2083.6,1.65497,1.63044,1.40877,0.754,0.50739,0.59482,0.3468,1.49753,1.44715,1.25577,0.00997501,0.00997501,0.00997501
34,2145.81,1.65127,1.62478,1.40411,0.69615,0.53568,0.58632,0.34109,1.4818,1.48387,1.25687,0.00997342,0.00997342,0.00997342
35,2210.24,1.65318,1.62556,1.4087,0.64069,0.59467,0.64392,0.3805,1.47094,1.49266,1.24342,0.00997179,0.00997179,0.00997179
36,2271.61,1.64441,1.60495,1.39599,0.73831,0.50471,0.57649,0.30843,1.54978,1.60198,1.33191,0.00997011,0.00997011,0.00997011
37,2333.39,1.64098,1.60734,1.40451,0.66597,0.57453,0.6387,0.3845,1.47462,1.48527,1.24127,0.00996838,0.00996838,0.00996838
38,2397.91,1.65021,1.59195,1.38959,0.68634,0.55981,0.6144,0.35241,1.47984,1.42137,1.24629,0.0099666,0.0099666,0.0099666
39,2460.51,1.64902,1.59954,1.39809,0.60819,0.53361,0.61575,0.36632,1.50552,1.47826,1.27124,0.00996477,0.00996477,0.00996477
40,2522.69,1.6383,1.59699,1.39839,0.70839,0.6029,0.63459,0.38189,1.4541,1.39955,1.22231,0.00996289,0.00996289,0.00996289
41,2587.95,1.64237,1.59655,1.39639,0.61999,0.54271,0.6126,0.36537,1.46163,1.40658,1.24257,0.00996097,0.00996097,0.00996097
42,2650.52,1.64052,1.58825,1.39526,0.69564,0.59501,0.64809,0.39832,1.43929,1.43271,1.22585,0.00995899,0.00995899,0.00995899
43,2713.19,1.63901,1.584,1.38406,0.67675,0.57176,0.65588,0.39101,1.43839,1.38957,1.21303,0.00995697,0.00995697,0.00995697
44,2778.34,1.63365,1.57043,1.37694,0.65426,0.61939,0.67101,0.40249,1.44198,1.3982,1.22071,0.0099549,0.0099549,0.0099549
45,2844.4,1.62698,1.57298,1.38606,0.68656,0.65173,0.6769,0.40267,1.46321,1.38359,1.23421,0.00995278,0.00995278,0.00995278
46,2906.38,1.63204,1.58118,1.3892,0.66405,0.55011,0.63641,0.38488,1.4467,1.36784,1.22242,0.00995062,0.00995062,0.00995062
47,2969.1,1.62725,1.56911,1.38178,0.63493,0.57771,0.63696,0.38305,1.43067,1.39498,1.20917,0.0099484,0.0099484,0.0099484
48,3031.26,1.6329,1.57077,1.3797,0.70905,0.615,0.65498,0.39071,1.41375,1.34298,1.20347,0.00994614,0.00994614,0.00994614
49,3093.16,1.62633,1.56328,1.37441,0.6979,0.61056,0.65976,0.39778,1.43703,1.36579,1.2175,0.00994383,0.00994383,0.00994383
50,3156.47,1.62074,1.55827,1.38212,0.62709,0.64436,0.66609,0.40709,1.42005,1.37007,1.20927,0.00994147,0.00994147,0.00994147
51,3217.82,1.62306,1.55694,1.38125,0.66852,0.64664,0.66355,0.40622,1.42436,1.34949,1.20566,0.00993906,0.00993906,0.00993906
52,3279.48,1.62723,1.55817,1.37423,0.72,0.60931,0.66656,0.41103,1.43988,1.37138,1.21153,0.0099366,0.0099366,0.0099366
53,3341.43,1.61449,1.55315,1.37961,0.73529,0.67146,0.70136,0.43165,1.41451,1.31794,1.20674,0.0099341,0.0099341,0.0099341
54,3405.66,1.60834,1.54895,1.37211,0.72837,0.62847,0.67767,0.42063,1.41555,1.33187,1.20239,0.00993154,0.00993154,0.00993154
55,3468.07,1.61294,1.54716,1.3705,0.74766,0.59928,0.67666,0.41113,1.41898,1.34682,1.20279,0.00992894,0.00992894,0.00992894
56,3529.88,1.61481,1.54698,1.37174,0.76028,0.60447,0.68776,0.42434,1.40005,1.30262,1.18783,0.00992629,0.00992629,0.00992629
57,3595.92,1.6172,1.5505,1.36891,0.76928,0.61933,0.70593,0.43737,1.40898,1.33447,1.1935,0.00992359,0.00992359,0.00992359
58,3659.83,1.62231,1.55549,1.37456,0.79822,0.61897,0.69398,0.42898,1.41088,1.31241,1.19475,0.00992085,0.00992085,0.00992085
59,3722.08,1.60145,1.52585,1.36425,0.74741,0.62224,0.68731,0.42186,1.40792,1.31716,1.19904,0.00991805,0.00991805,0.00991805
60,3784.29,1.60501,1.53483,1.36976,0.72704,0.64933,0.69877,0.43144,1.40592,1.31569,1.19907,0.00991521,0.00991521,0.00991521
61,3846.21,1.61156,1.53655,1.36776,0.75393,0.63173,0.70351,0.43585,1.40934,1.29675,1.19793,0.00991232,0.00991232,0.00991232
62,3909.66,1.6084,1.53205,1.37164,0.77906,0.61803,0.69479,0.43552,1.40875,1.30509,1.19748,0.00990938,0.00990938,0.00990938
63,3972.37,1.61452,1.53428,1.36927,0.77376,0.64346,0.70731,0.43389,1.40609,1.28363,1.19605,0.0099064,0.0099064,0.0099064
64,4036.99,1.61068,1.52965,1.36608,0.75534,0.64469,0.70546,0.44092,1.39878,1.28508,1.1879,0.00990336,0.00990336,0.00990336
65,4100.08,1.60759,1.51881,1.36889,0.76588,0.64362,0.70975,0.43917,1.40335,1.27201,1.18978,0.00990028,0.00990028,0.00990028
66,4163.29,1.60648,1.52239,1.36183,0.72234,0.65729,0.69703,0.4351,1.39565,1.27998,1.18426,0.00989715,0.00989715,0.00989715
67,4225.44,1.60713,1.50747,1.35624,0.75887,0.63292,0.6982,0.44134,1.40156,1.27536,1.18734,0.00989398,0.00989398,0.00989398
68,4287.62,1.59406,1.51568,1.36819,0.73206,0.65321,0.70436,0.43455,1.39315,1.28154,1.18827,0.00989075,0.00989075,0.00989075
69,4352.03,1.60863,1.51624,1.35856,0.74457,0.64657,0.71144,0.43634,1.39063,1.27823,1.18644,0.00988748,0.00988748,0.00988748
70,4415.21,1.59407,1.51293,1.35715,0.75854,0.65235,0.71339,0.44746,1.38438,1.26625,1.18252,0.00988416,0.00988416,0.00988416
71,4477.34,1.60005,1.512,1.3586,0.78439,0.64474,0.71468,0.44641,1.3854,1.26031,1.18419,0.00988079,0.00988079,0.00988079
72,4539.54,1.59975,1.51539,1.35628,0.78212,0.65341,0.71612,0.45306,1.38428,1.25225,1.18321,0.00987737,0.00987737,0.00987737
73,4603.37,1.59999,1.50582,1.34935,0.78743,0.64855,0.71018,0.45052,1.38466,1.26015,1.18513,0.00987391,0.00987391,0.00987391
74,4665.01,1.59739,1.51094,1.35194,0.75548,0.66815,0.71642,0.44551,1.38288,1.25471,1.18103,0.0098704,0.0098704,0.0098704
75,4726.54,1.60102,1.50907,1.35484,0.77077,0.66776,0.71725,0.44399,1.3824,1.26088,1.17884,0.00986684,0.00986684,0.00986684
76,4790.92,1.59884,1.50259,1.35008,0.76279,0.66085,0.71604,0.44966,1.38015,1.25337,1.17813,0.00986323,0.00986323,0.00986323
77,4857.13,1.59322,1.50284,1.35241,0.76883,0.64867,0.71109,0.44868,1.3767,1.2498,1.17273,0.00985958,0.00985958,0.00985958
78,4919.79,1.5867,1.49761,1.35151,0.75104,0.66023,0.70989,0.44215,1.3753,1.23989,1.17028,0.00985588,0.00985588,0.00985588
79,4996.19,1.59195,1.50877,1.35536,0.74623,0.67062,0.71556,0.44852,1.37604,1.24209,1.17077,0.00985213,0.00985213,0.00985213
80,5059.07,1.59041,1.50302,1.34857,0.75936,0.66758,0.71763,0.45122,1.37213,1.23956,1.16938,0.00984833,0.00984833,0.00984833
81,5122.09,1.59348,1.50223,1.34721,0.77153,0.65493,0.71364,0.45435,1.37129,1.23594,1.16869,0.00984449,0.00984449,0.00984449
82,5185.92,1.589,1.49204,1.34507,0.77383,0.64613,0.71225,0.45206,1.369,1.23902,1.16652,0.0098406,0.0098406,0.0098406
83,5249.38,1.57746,1.48809,1.34652,0.7604,0.65673,0.71566,0.44796,1.36811,1.23626,1.16634,0.00983666,0.00983666,0.00983666
84,5311.97,1.58865,1.49699,1.35334,0.78589,0.6333,0.71319,0.45118,1.36928,1.23833,1.16809,0.00983267,0.00983267,0.00983267
85,5375.05,1.57922,1.492,1.35279,0.75089,0.66285,0.71712,0.45518,1.36567,1.22615,1.16659,0.00982864,0.00982864,0.00982864
86,5437.85,1.58975,1.49189,1.347,0.7867,0.62688,0.71573,0.45338,1.36545,1.22639,1.16726,0.00982456,0.00982456,0.00982456
87,5499.38,1.59083,1.48703,1.3452,0.72935,0.67371,0.71963,0.45536,1.36595,1.22265,1.16752,0.00982043,0.00982043,0.00982043
88,5561.68,1.57368,1.48652,1.35049,0.76299,0.65154,0.73675,0.46622,1.36526,1.22049,1.16801,0.00981626,0.00981626,0.00981626
89,5623.04,1.5849,1.47843,1.34341,0.75895,0.66155,0.73654,0.46685,1.36405,1.22455,1.16857,0.00981204,0.00981204,0.00981204
90,5685.84,1.58339,1.48429,1.34977,0.76789,0.65094,0.73628,0.46654,1.36526,1.22438,1.16886,0.00980777,0.00980777,0.00980777
91,5749.37,1.5668,1.47044,1.34373,0.77191,0.65366,0.73873,0.46608,1.36418,1.21889,1.16746,0.00980345,0.00980345,0.00980345
92,5812.7,1.588,1.48808,1.3532,0.7803,0.65545,0.73901,0.46689,1.36359,1.21573,1.16677,0.00979909,0.00979909,0.00979909
93,5875.68,1.58733,1.48575,1.34687,0.77774,0.65885,0.74163,0.46809,1.36555,1.21306,1.1673,0.00979468,0.00979468,0.00979468
94,5938.23,1.57618,1.47024,1.34181,0.78309,0.66501,0.74212,0.47074,1.3664,1.21365,1.16733,0.00979023,0.00979023,0.00979023
95,6000.03,1.57424,1.47554,1.34306,0.75696,0.66091,0.74139,0.46852,1.36407,1.2105,1.16609,0.00978572,0.00978572,0.00978572
96,6063.49,1.56716,1.47579,1.3476,0.74791,0.67847,0.74308,0.47305,1.36412,1.20996,1.16637,0.00978118,0.00978118,0.00978118
97,6126.06,1.57153,1.46642,1.34343,0.75222,0.6712,0.74364,0.47503,1.36268,1.20774,1.1662,0.00977658,0.00977658,0.00977658
98,6188.29,1.56675,1.47239,1.34316,0.73777,0.67062,0.74302,0.47603,1.36213,1.20757,1.16516,0.00977194,0.00977194,0.00977194
99,6250.08,1.5686,1.4704,1.33689,0.76085,0.67522,0.74574,0.47785,1.36177,1.20435,1.1654,0.00976725,0.00976725,0.00976725
100,6312.33,1.57408,1.46534,1.33721,0.7631,0.67527,0.74736,0.47715,1.36102,1.20319,1.16538,0.00976251,0.00976251,0.00976251
101,6374.48,1.57812,1.46731,1.33948,0.75738,0.67737,0.74731,0.47894,1.35981,1.20212,1.16464,0.00975773,0.00975773,0.00975773
102,6436.79,1.56685,1.46972,1.34061,0.74682,0.68253,0.74722,0.4803,1.36017,1.20124,1.16522,0.0097529,0.0097529,0.0097529
103,6499.66,1.56603,1.46901,1.34434,0.74746,0.67681,0.74755,0.48032,1.3591,1.20049,1.1642,0.00974803,0.00974803,0.00974803
104,6562.05,1.56858,1.46808,1.34721,0.75596,0.67481,0.74747,0.47861,1.35915,1.20036,1.16402,0.0097431,0.0097431,0.0097431
105,6623.75,1.5748,1.46913,1.34259,0.75635,0.67318,0.74945,0.47932,1.3585,1.19975,1.16326,0.00973814,0.00973814,0.00973814
106,6689.42,1.57175,1.45714,1.33022,0.76265,0.67241,0.75096,0.47971,1.35728,1.19838,1.1624,0.00973312,0.00973312,0.00973312
107,6751.49,1.56502,1.45768,1.33602,0.77085,0.6705,0.75113,0.47996,1.35626,1.19642,1.16217,0.00972806,0.00972806,0.00972806
108,6814.29,1.56746,1.45601,1.32813,0.76716,0.67337,0.75155,0.47944,1.35594,1.19422,1.16209,0.00972296,0.00972296,0.00972296
109,6878.76,1.57604,1.45701,1.32984,0.77116,0.67215,0.75155,0.47909,1.35541,1.19343,1.16133,0.0097178,0.0097178,0.0097178
110,6941.23,1.55949,1.45361,1.33787,0.7674,0.67022,0.75225,0.47983,1.35382,1.19165,1.16053,0.0097126,0.0097126,0.0097126
111,7003.93,1.57467,1.46687,1.33967,0.76225,0.67552,0.75306,0.4812,1.35353,1.18975,1.15984,0.00970736,0.00970736,0.00970736
112,7065.84,1.5796,1.46741,1.33555,0.78015,0.6795,0.75424,0.48326,1.3538,1.18945,1.16045,0.00970207,0.00970207,0.00970207
113,7127.93,1.56183,1.4541,1.33952,0.78807,0.66734,0.75383,0.48213,1.35396,1.18824,1.16047,0.00969673,0.00969673,0.00969673
114,7190.95,1.57267,1.46136,1.33791,0.79862,0.66451,0.75433,0.48166,1.35374,1.1877,1.16073,0.00969135,0.00969135,0.00969135
115,7252.86,1.55679,1.46194,1.34362,0.78814,0.67075,0.75477,0.48222,1.35333,1.18716,1.1602,0.00968592,0.00968592,0.00968592
116,7314.66,1.56694,1.44638,1.33005,0.78019,0.67616,0.75516,0.4837,1.35309,1.18621,1.16033,0.00968045,0.00968045,0.00968045
117,7376.04,1.56452,1.44171,1.32714,0.78033,0.67757,0.75532,0.48329,1.3535,1.18606,1.1603,0.00967493,0.00967493,0.00967493
118,7437.39,1.56586,1.45394,1.33311,0.77723,0.67732,0.75526,0.48352,1.35353,1.18535,1.16051,0.00966936,0.00966936,0.00966936
119,7499.82,1.56102,1.44969,1.33113,0.77158,0.67677,0.75569,0.48352,1.35362,1.18518,1.16031,0.00966375,0.00966375,0.00966375
120,7560.53,1.55764,1.44063,1.32761,0.76837,0.67871,0.75588,0.48357,1.35302,1.18475,1.15997,0.0096581,0.0096581,0.0096581
121,7621.68,1.5683,1.45268,1.33451,0.77072,0.67525,0.75618,0.48307,1.35311,1.18411,1.15982,0.00965239,0.00965239,0.00965239
122,7684.36,1.56066,1.453,1.32686,0.7832,0.6726,0.75629,0.48318,1.35275,1.18343,1.15966,0.00964665,0.00964665,0.00964665
123,7745.99,1.56209,1.44397,1.32927,0.78579,0.67295,0.75441,0.48318,1.35233,1.18403,1.1597,0.00964085,0.00964085,0.00964085
124,7806.88,1.56593,1.45118,1.32758,0.77997,0.67524,0.75606,0.48437,1.3526,1.18386,1.15946,0.00963502,0.00963502,0.00963502
125,7869.55,1.56348,1.43939,1.32978,0.77821,0.6757,0.75641,0.48579,1.35231,1.18328,1.15924,0.00962913,0.00962913,0.00962913
126,7931.99,1.56066,1.44575,1.32724,0.78803,0.67207,0.75627,0.48585,1.35295,1.18309,1.15958,0.0096232,0.0096232,0.0096232
127,7993.28,1.56666,1.43526,1.3258,0.79605,0.66978,0.75617,0.48651,1.35239,1.18259,1.15948,0.00961723,0.00961723,0.00961723
128,8055.38,1.56106,1.44347,1.33409,0.79881,0.66726,0.75618,0.48689,1.35274,1.18189,1.15952,0.00961121,0.00961121,0.00961121
129,8117.38,1.56338,1.44305,1.33178,0.79588,0.66898,0.75611,0.48698,1.35261,1.18112,1.15938,0.00960515,0.00960515,0.00960515
130,8179.15,1.56135,1.4528,1.33188,0.7993,0.66565,0.75584,0.48708,1.35202,1.18123,1.15919,0.00959904,0.00959904,0.00959904
131,8241.35,1.54941,1.43925,1.33766,0.79983,0.66554,0.75596,0.48655,1.35209,1.1807,1.15917,0.00959289,0.00959289,0.00959289
132,8304.39,1.54611,1.43193,1.33037,0.79952,0.66524,0.75668,0.48657,1.35182,1.18027,1.15853,0.00958669,0.00958669,0.00958669
133,8366.99,1.55732,1.442,1.32922,0.79936,0.66691,0.75629,0.48536,1.35144,1.17956,1.15834,0.00958044,0.00958044,0.00958044
134,8427.96,1.5555,1.43992,1.32801,0.79381,0.67099,0.75595,0.48488,1.35117,1.17923,1.15827,0.00957416,0.00957416,0.00957416
135,8489.91,1.56121,1.44064,1.3232,0.77787,0.67078,0.75606,0.48702,1.35066,1.17827,1.15807,0.00956782,0.00956782,0.00956782
